Measurement,Azimuth,Elevation,Frequency,Magnitude
16,180.0,20.0,18609.375,-44.52985387425678
16,180.0,20.0,18984.375,-40.83739828277566
16,180.0,20.0,19500.0,-40.131141818013845
16,180.0,20.0,19828.125,-38.84957574737623
16,180.0,20.0,19968.75,-41.490738449839135
17,180.0,10.0,0.0,-22.782080850351328
17,180.0,10.0,241.07142857142856,-13.403366450710033
17,180.0,10.0,585.4591836734694,-11.93428315053855
17,180.0,10.0,1687.5,-13.33455014004061
17,180.0,10.0,2835.9375,-9.178915890833773
17,180.0,10.0,3984.375,-4.393250717396111
17,180.0,10.0,5156.25,-6.400718398832481
17,180.0,10.0,5953.125,-12.312955023340555
17,180.0,10.0,7265.625,-15.81091069677964
17,180.0,10.0,7828.125,-28.16993216321466
17,180.0,10.0,7968.75,-37.86899694355966
17,180.0,10.0,8015.625,-45.632238511655466
17,180.0,10.0,8062.5,-53.56073261071612
17,180.0,10.0,8109.375,-41.04236205448892
17,180.0,10.0,8156.25,-36.60716127621627
17,180.0,10.0,8484.375,-27.43694247917147
17,180.0,10.0,10546.875,-10.0779964073339
17,180.0,10.0,11718.75,-16.639135671237185
17,180.0,10.0,12515.625,-25.18845191341718
17,180.0,10.0,13078.125,-22.132606648685016
17,180.0,10.0,13687.5,-22.792298867999918
17,180.0,10.0,14554.6875,-20.036057149956235
17,180.0,10.0,15468.75,-25.45594232912189
17,180.0,10.0,15890.625,-30.576799967207606
17,180.0,10.0,16734.375,-31.51940376951354
17,180.0,10.0,17765.625,-36.71445189644135
17,180.0,10.0,18609.375,-34.74146119567669
17,180.0,10.0,19640.625,-44.37973741220343
17,180.0,10.0,19875.0,-42.89815434596659
17,180.0,10.0,19968.75,-44.4643532212943
18,180.0,0.0,0.0,-22.435209759635658
18,180.0,0.0,187.5,-14.823515593698641
18,180.0,0.0,937.5,-9.162633592782962
18,180.0,0.0,1828.125,-11.655300023656244
18,180.0,0.0,3984.375,-5.515691326031057
18,180.0,0.0,4546.875,-5.017233950526562
18,180.0,0.0,6562.5,-15.416968821954214
18,180.0,0.0,6750.0,-15.561841387880074
18,180.0,0.0,7406.25,-21.343039718935955
18,180.0,0.0,7640.625,-26.23021006594308
18,180.0,0.0,7921.875,-39.17880508154543
18,180.0,0.0,8062.5,-32.67125009062626
18,180.0,0.0,8765.625,-19.05270467070712
18,180.0,0.0,9750.0,-11.862451245015274
18,180.0,0.0,10687.5,-10.76226461378343
18,180.0,0.0,11671.875,-17.186928107485237
18,180.0,0.0,12281.25,-29.253675574830208
18,180.0,0.0,12890.625,-22.448346095590974
18,180.0,0.0,13546.875,-21.192870543694795
18,180.0,0.0,15234.375,-29.418855839879168
18,180.0,0.0,17437.5,-28.94196805500242
18,180.0,0.0,18562.5,-37.08258480437349
18,180.0,0.0,19406.25,-49.95169174692213
18,180.0,0.0,19593.75,-50.60381375301259
18,180.0,0.0,19875.0,-45.48492057666592
18,180.0,0.0,19968.75,-46.74496104802634
19,180.0,-10.0,0.0,-22.14647660579668
19,180.0,-10.0,140.625,-15.777937199374621
19,180.0,-10.0,1031.25,-9.115796029832142
19,180.0,-10.0,1828.125,-10.625347506453982
19,180.0,-10.0,3890.625,-5.701065175897793
19,180.0,-10.0,4500.0,-6.672534472972049
19,180.0,-10.0,5437.5,-12.764422605780934
19,180.0,-10.0,6703.125,-27.36582621817554
19,180.0,-10.0,6843.75,-26.626617453621016
19,180.0,-10.0,7078.125,-20.467772446043107
19,180.0,-10.0,7406.25,-14.268084099414168
19,180.0,-10.0,8343.75,-14.56646480719594
19,180.0,-10.0,10453.125,-9.98070644311945
19,180.0,-10.0,10875.0,-11.94088995425974
19,180.0,-10.0,11812.5,-21.578472629061423
19,180.0,-10.0,12187.5,-21.88568582782234
19,180.0,-10.0,13171.875,-19.051094846979318
19,180.0,-10.0,13453.125,-20.288342461895706
19,180.0,-10.0,13921.875,-26.849719038478177
19,180.0,-10.0,14156.25,-36.39536720203923
19,180.0,-10.0,14250.0,-39.132362438015186
19,180.0,-10.0,14437.5,-31.11438724852227
19,180.0,-10.0,14718.75,-26.53159832265911
19,180.0,-10.0,15328.125,-28.396204025313722
19,180.0,-10.0,16640.625,-23.9854044941425
19,180.0,-10.0,17015.625,-24.60034071500678
19,180.0,-10.0,18187.5,-30.42349780476736
19,180.0,-10.0,19125.0,-45.38818888636815
19,180.0,-10.0,19593.75,-48.26304549842342
19,180.0,-10.0,19734.375,-53.64481556878349
19,180.0,-10.0,19921.875,-68.3782275639019
19,180.0,-10.0,19968.75,-65.75534929731234
20,180.0,-20.0,0.0,-22.69976962403631
20,180.0,-20.0,187.5,-14.780408449500808
20,180.0,-20.0,375.0,-14.813323780990295
20,180.0,-20.0,796.875,-11.284321456999496
20,180.0,-20.0,3562.5,-5.786006539417213
20,180.0,-20.0,4828.125,-9.403263709703458
20,180.0,-20.0,6281.25,-27.917350171193494
20,180.0,-20.0,7218.75,-14.624856160432179
20,180.0,-20.0,7875.0,-13.78234010852915
20,180.0,-20.0,9515.625,-10.06730362879606
20,180.0,-20.0,10406.25,-12.202454126247
20,180.0,-20.0,11062.5,-21.035392670660197
20,180.0,-20.0,11250.0,-18.791577828937996
20,180.0,-20.0,11812.5,-14.485306008635291
20,180.0,-20.0,12656.25,-17.83230778835421
20,180.0,-20.0,12937.5,-16.848362317534882
20,180.0,-20.0,13734.375,-19.73227006935291
20,180.0,-20.0,14203.125,-26.41203539730659
20,180.0,-20.0,14484.375,-37.59409950601248
20,180.0,-20.0,14765.625,-29.33082455782899
20,180.0,-20.0,14953.125,-26.685832578079033
20,180.0,-20.0,16734.375,-23.20578403497201
20,180.0,-20.0,17765.625,-27.40822697242494
20,180.0,-20.0,19125.0,-43.83796133103178
20,180.0,-20.0,19500.0,-45.396903635365284
20,180.0,-20.0,19875.0,-42.792677957606216
20,180.0,-20.0,19968.75,-45.639085954398354
21,180.0,-30.0,0.0,-24.56598442329048
21,180.0,-30.0,93.75,-19.148254750040504
21,180.0,-30.0,234.375,-14.427640487418834
21,180.0,-30.0,515.625,-16.22493062699396
21,180.0,-30.0,750.0,-12.137668172277666
21,180.0,-30.0,1500.0,-11.35950039324369
21,180.0,-30.0,3328.125,-6.440994188640924
21,180.0,-30.0,4546.875,-9.919115200128346
21,180.0,-30.0,5765.625,-23.5775565509808
21,180.0,-30.0,6281.25,-23.785409382225495
21,180.0,-30.0,7312.5,-14.796666284506989
21,180.0,-30.0,7921.875,-15.477492067707061
21,180.0,-30.0,10078.125,-13.271047356072463
21,180.0,-30.0,10359.375,-14.512677060814289
21,180.0,-30.0,10875.0,-22.58050726203523
21,180.0,-30.0,11015.625,-18.583456724833216
21,180.0,-30.0,11343.75,-11.44918022472978
21,180.0,-30.0,11859.375,-9.38059962557884
21,180.0,-30.0,12375.0,-13.231276171551356
21,180.0,-30.0,13265.625,-17.73580908719813
21,180.0,-30.0,13640.625,-23.945217002315932
21,180.0,-30.0,13828.125,-30.757263198260407
21,180.0,-30.0,13968.75,-42.65722301676453
21,180.0,-30.0,14062.5,-33.837977902043576
21,180.0,-30.0,14156.25,-28.040500264233334
21,180.0,-30.0,14390.625,-21.2644294845211
21,180.0,-30.0,14765.625,-18.000802479732727
21,180.0,-30.0,15984.375,-22.89275362610407
21,180.0,-30.0,16125.0,-22.318032399966953
21,180.0,-30.0,17203.125,-24.694438224488223
21,180.0,-30.0,18046.875,-29.998258308735448
21,180.0,-30.0,18843.75,-39.01390495449678
21,180.0,-30.0,19171.875,-46.52612562445787
21,180.0,-30.0,19453.125,-48.53839720676281
21,180.0,-30.0,19781.25,-45.96964855154861
21,180.0,-30.0,19875.0,-49.02338264280435
21,180.0,-30.0,19968.75,-56.382956446021254
22,180.0,-45.0,0.0,-23.9974913242962
22,180.0,-45.0,93.75,-18.730120755786828
22,180.0,-45.0,234.375,-14.313300498818688
22,180.0,-45.0,656.25,-16.484815527399043
22,180.0,-45.0,890.625,-13.506342225242811
22,180.0,-45.0,1031.25,-14.463169169017785
22,180.0,-45.0,1265.625,-11.687796786851614
22,180.0,-45.0,1500.0,-16.088745831093195
22,180.0,-45.0,1687.5,-11.622272164391111
22,180.0,-45.0,1875.0,-13.51245645252919
22,180.0,-45.0,2109.375,-10.055949505460639
22,180.0,-45.0,2296.875,-11.760309992068844
22,180.0,-45.0,2906.25,-10.07038899340495
22,180.0,-45.0,4125.0,-9.747517252541158
22,180.0,-45.0,5390.625,-20.955553272923996
22,180.0,-45.0,5859.375,-19.873522637571373
22,180.0,-45.0,6421.875,-25.71694721983277
22,180.0,-45.0,7171.875,-17.900830796944764
22,180.0,-45.0,8812.5,-20.978817569595936
22,180.0,-45.0,10031.25,-21.675335717833295
22,180.0,-45.0,10921.875,-26.834115780628665
22,180.0,-45.0,11296.875,-20.970444485792022
22,180.0,-45.0,11906.25,-19.111262224309083
22,180.0,-45.0,12703.125,-25.795712910883054
22,180.0,-45.0,12796.875,-25.3603648032946
22,180.0,-45.0,13359.375,-30.918063930915924
22,180.0,-45.0,13593.75,-38.21298295319668
22,180.0,-45.0,13687.5,-46.16177969075947
22,180.0,-45.0,13734.375,-57.562344261457405
22,180.0,-45.0,13781.25,-52.918301404614496
22,180.0,-45.0,13828.125,-44.97224283349794
22,180.0,-45.0,13968.75,-34.98447958232345
22,180.0,-45.0,14203.125,-26.8147949957769
22,180.0,-45.0,14625.0,-21.730371035666394
22,180.0,-45.0,15187.5,-21.470787742068797
22,180.0,-45.0,15703.125,-26.639634247927628
22,180.0,-45.0,16687.5,-31.652126063424546
22,180.0,-45.0,17109.375,-38.25112065755907
22,180.0,-45.0,17203.125,-41.291790825641314
22,180.0,-45.0,17390.625,-42.38073152997564
22,180.0,-45.0,17765.625,-37.25978220225566
22,180.0,-45.0,17859.375,-38.168825207594956
22,180.0,-45.0,18093.75,-34.45204563786184
22,180.0,-45.0,18375.0,-38.3427157417195
22,180.0,-45.0,18468.75,-37.13236242338164
22,180.0,-45.0,18656.25,-40.55231809133959
22,180.0,-45.0,18843.75,-39.00400990412336
22,180.0,-45.0,19640.625,-45.42802114361633
22,180.0,-45.0,19781.25,-51.21197554568452
22,180.0,-45.0,19875.0,-60.10574818889539
22,180.0,-45.0,19921.875,-68.11238340201133
22,180.0,-45.0,19968.75,-81.90638348769737
23,355.0,-45.0,0.0,-25.53258297052704
23,355.0,-45.0,93.75,-18.947697669970516
23,355.0,-45.0,234.375,-11.791682567010014
23,355.0,-45.0,703.125,-8.291472640112678
23,355.0,-45.0,1078.125,-9.697357491779748
23,355.0,-45.0,1828.125,-9.20587278815787
23,355.0,-45.0,1968.75,-10.09171795157018
23,355.0,-45.0,2250.0,-12.865111232217997
23,355.0,-45.0,2625.0,-6.764942722031422
23,355.0,-45.0,3468.75,-1.3128638649169397
23,355.0,-45.0,4031.25,-3.8452953746972116
23,355.0,-45.0,5109.375,-13.45024878770091
23,355.0,-45.0,5531.25,-13.282508647020544
23,355.0,-45.0,6750.0,-6.826504364989888
23,355.0,-45.0,7406.25,-6.804337677460957
23,355.0,-45.0,8015.625,-18.952204880385107
23,355.0,-45.0,8578.125,-20.39871886469138
23,355.0,-45.0,9421.875,-19.87704890228913
23,355.0,-45.0,9562.5,-22.208901766357585
23,355.0,-45.0,9796.875,-23.637505815456006
23,355.0,-45.0,10593.75,-10.754895255161538
23,355.0,-45.0,11296.875,-7.796965300767606
23,355.0,-45.0,11859.375,-11.5444755914078
23,355.0,-45.0,12375.0,-22.406191788324975
23,355.0,-45.0,12656.25,-17.964278849672194
23,355.0,-45.0,13031.25,-12.863129799208261
23,355.0,-45.0,14296.875,-11.669273959744025
23,355.0,-45.0,14671.875,-15.181769968443302
23,355.0,-45.0,15000.0,-23.988294357833162
23,355.0,-45.0,15140.625,-26.66418607760666
23,355.0,-45.0,15421.875,-20.68060110704999
23,355.0,-45.0,16546.875,-15.45208386328517
23,355.0,-45.0,18093.75,-16.77158938566048
23,355.0,-45.0,18937.5,-23.998000450106833
23,355.0,-45.0,19968.75,-48.13899947034294
24,355.0,-30.0,0.0,-25.406295676307657
24,355.0,-30.0,140.625,-16.087349964954473
24,355.0,-30.0,281.25,-10.866702927030563
24,355.0,-30.0,1218.75,-9.967830301239681
24,355.0,-30.0,1453.125,-12.696188357583253
24,355.0,-30.0,1921.875,-8.014706891689315
24,355.0,-30.0,3000.0,-3.366482503202972
24,355.0,-30.0,3234.375,-4.815877683201212
24,355.0,-30.0,4453.125,-5.1450298228433
24,355.0,-30.0,5156.25,-15.293497500073238
24,355.0,-30.0,6093.75,-9.085771500835675
24,355.0,-30.0,7125.0,-6.918666461574326
24,355.0,-30.0,7921.875,-15.828805302755283
24,355.0,-30.0,8906.25,-17.206684197179825
24,355.0,-30.0,9609.375,-22.350113743553106
24,355.0,-30.0,10171.875,-8.357648331785606
24,355.0,-30.0,10406.25,-4.840930587176279
24,355.0,-30.0,10921.875,-1.647862774705774
24,355.0,-30.0,11625.0,-3.1634539279761555
24,355.0,-30.0,12187.5,-13.846371540999332
24,355.0,-30.0,12421.875,-27.37365395412832
24,355.0,-30.0,12468.75,-26.84837588489742
24,355.0,-30.0,12656.25,-17.891631185951827
24,355.0,-30.0,12937.5,-12.494414488746251
24,355.0,-30.0,14062.5,-10.775271611929329
24,355.0,-30.0,15375.0,-16.019562841330252
24,355.0,-30.0,16125.0,-17.718217474209435
24,355.0,-30.0,18093.75,-12.45810827817248
24,355.0,-30.0,18468.75,-13.791989940119455
24,355.0,-30.0,19593.75,-25.992162504943035
24,355.0,-30.0,19828.125,-27.163865565148622
24,355.0,-30.0,19968.75,-34.610972581517856
25,355.0,-20.0,0.0,-22.643914940663727
25,355.0,-20.0,1.913265306122449,-22.565771931054005
25,355.0,-20.0,515.625,-12.279961735595473
25,355.0,-20.0,890.625,-9.073911174654953
25,355.0,-20.0,1453.125,-13.345146874219012
25,355.0,-20.0,1640.625,-8.874748540094892
25,355.0,-20.0,2015.625,-4.868617067784814
25,355.0,-20.0,2531.25,-7.843129038696759
25,355.0,-20.0,3000.0,-3.7137882827791224
25,355.0,-20.0,3281.25,-5.659030538855636
25,355.0,-20.0,3796.875,-2.4346656196248184
25,355.0,-20.0,4125.0,-3.3669932103575735
25,355.0,-20.0,4359.375,-6.119697796589616
25,355.0,-20.0,4500.0,-6.033254328262861
25,355.0,-20.0,5390.625,-12.655370591545413
25,355.0,-20.0,5812.5,-10.381829786578342
25,355.0,-20.0,6398.4375,-11.475926467847245
25,355.0,-20.0,7125.0,-7.212429474990366
25,355.0,-20.0,7640.625,-10.18248759029993
25,355.0,-20.0,7875.0,-14.977248772112956
25,355.0,-20.0,8343.75,-19.71424242903895
25,355.0,-20.0,8765.625,-16.867208083503378
25,355.0,-20.0,9421.875,-20.581783005361544
25,355.0,-20.0,9656.25,-18.307088667247147
25,355.0,-20.0,9984.375,-9.957209043064104
25,355.0,-20.0,11062.5,-0.24556262919328117
25,355.0,-20.0,12000.0,-7.949814652321127
25,355.0,-20.0,12421.875,-19.524420174084042
25,355.0,-20.0,13125.0,-10.804878436886575
25,355.0,-20.0,13453.125,-11.798635340157283
25,355.0,-20.0,14765.625,-6.841737707015992
25,355.0,-20.0,15632.8125,-13.356649040117325
25,355.0,-20.0,16500.0,-20.518754424373995
25,355.0,-20.0,16968.75,-14.820116844647492
25,355.0,-20.0,17250.0,-16.611373137180394
25,355.0,-20.0,17812.5,-12.165897691248427
25,355.0,-20.0,18093.75,-14.23709712672949
25,355.0,-20.0,18562.5,-11.216818879336723
25,355.0,-20.0,19312.5,-15.348026212364077
25,355.0,-20.0,19453.125,-14.470111562753106
25,355.0,-20.0,19640.625,-16.26592829004485
25,355.0,-20.0,19828.125,-29.524671400872272
25,355.0,-20.0,19875.0,-39.000344153322985
25,355.0,-20.0,19921.875,-40.10490836394775
25,355.0,-20.0,19968.75,-34.41909971645915
26,355.0,-10.0,0.0,-21.163732686244344
26,355.0,-10.0,93.75,-16.611193475339466
26,355.0,-10.0,234.375,-11.545893419393714
26,355.0,-10.0,421.875,-12.416599169262017
26,355.0,-10.0,796.875,-9.508017562304891
26,355.0,-10.0,1078.125,-13.77659927427227
26,355.0,-10.0,1453.125,-8.434382391403338
26,355.0,-10.0,1875.0,-8.961487372645152
26,355.0,-10.0,2156.25,-5.360196562724436
26,355.0,-10.0,2578.125,-8.624827841531413
26,355.0,-10.0,2859.375,-4.319014163421497
26,355.0,-10.0,3328.125,-4.367597275938219
26,355.0,-10.0,3468.75,-1.9852393199282439
26,355.0,-10.0,4500.0,-3.835092046127123
26,355.0,-10.0,5437.5,-11.093733711723829
26,355.0,-10.0,5953.125,-9.040892975037421
26,355.0,-10.0,6750.0,-12.513841624210118
26,355.0,-10.0,6984.375,-20.39807449480794
26,355.0,-10.0,7125.0,-13.459728295696275
26,355.0,-10.0,7265.625,-9.723137674683011
26,355.0,-10.0,7968.75,-13.015114119577461
26,355.0,-10.0,8437.5,-23.141760588298425
26,355.0,-10.0,8812.5,-18.0855667794472
26,355.0,-10.0,9234.375,-20.507670868925526
26,355.0,-10.0,9796.875,-10.419769657088837
26,355.0,-10.0,10406.25,-2.5804634792522196
26,355.0,-10.0,10875.0,-0.2941830264115875
26,355.0,-10.0,11671.875,-1.8087028952692557
26,355.0,-10.0,12515.625,-15.154041389432019
26,355.0,-10.0,12890.625,-12.459956412090769
26,355.0,-10.0,13546.875,-13.762334635887195
26,355.0,-10.0,14437.5,-4.849602624707892
26,355.0,-10.0,14906.25,-5.176550408793327
26,355.0,-10.0,15843.75,-14.746470180261973
26,355.0,-10.0,16593.75,-17.16208652227377
26,355.0,-10.0,17859.375,-14.174726009162868
26,355.0,-10.0,18375.0,-15.501810459636935
26,355.0,-10.0,18796.875,-18.750061361544745
26,355.0,-10.0,19593.75,-33.68753055376833
26,355.0,-10.0,19968.75,-33.54196632826152
27,355.0,0.0,0.0,-20.658597498638873
27,355.0,0.0,187.5,-12.73511300789752
27,355.0,0.0,375.0,-12.425160255219417
27,355.0,0.0,656.25,-9.88194286369043
27,355.0,0.0,937.5,-13.604634959973048
27,355.0,0.0,1125.0,-9.579468590808128
27,355.0,0.0,1359.375,-10.142571685120796
27,355.0,0.0,1781.25,-7.194605733666687
27,355.0,0.0,2062.5,-10.130394785713435
27,355.0,0.0,2296.875,-5.890659905486249
27,355.0,0.0,2625.0,-8.098383143855548
27,355.0,0.0,2859.375,-2.2002954952436955
27,355.0,0.0,2953.125,-2.016398800559285
27,355.0,0.0,3140.625,-6.618440624289716
27,355.0,0.0,3375.0,-1.106414719785117
27,355.0,0.0,3703.125,-3.4861322388560927
27,355.0,0.0,3890.625,-0.523865102830019
27,355.0,0.0,4359.375,-3.0936617577081833
27,355.0,0.0,4546.875,-2.2309791611170096
27,355.0,0.0,5953.125,-10.712498742633407
27,355.0,0.0,6234.375,-14.6606777242047
27,355.0,0.0,6421.875,-11.83765412698727
27,355.0,0.0,6890.625,-12.665519732913593
27,355.0,0.0,7078.125,-12.762533420207788
27,355.0,0.0,7312.5,-21.348748869996747
27,355.0,0.0,7453.125,-17.07041061641485
27,355.0,0.0,7875.0,-15.894019928279612
27,355.0,0.0,8015.625,-14.292088790898474
27,355.0,0.0,8531.25,-20.250373117553952
27,355.0,0.0,9140.625,-21.725789423771165
27,355.0,0.0,10171.875,-4.250864260010052
27,355.0,0.0,10781.25,0.4750239738943753
27,355.0,0.0,11906.25,-2.7735955089474618
27,355.0,0.0,12468.75,-11.025000586293064
27,355.0,0.0,13312.5,-16.657758478977325
27,355.0,0.0,13734.375,-15.492348050773137
27,355.0,0.0,14062.5,-9.810546948028982
27,355.0,0.0,14625.0,-4.868999315418804
27,355.0,0.0,16125.0,-15.328654499920688
27,355.0,0.0,17625.0,-16.635760094750328
27,355.0,0.0,18093.75,-18.95901540561255
27,355.0,0.0,18375.0,-23.497958669184314
27,355.0,0.0,18750.0,-27.52657461585687
27,355.0,0.0,18937.5,-38.55761422988225
27,355.0,0.0,19031.25,-36.21797013417967
27,355.0,0.0,19125.0,-36.051491514559984
27,355.0,0.0,19265.625,-43.878790069302426
27,355.0,0.0,19406.25,-38.547518234526656
27,355.0,0.0,19546.875,-39.39430743028733
27,355.0,0.0,19828.125,-36.4914242486513
27,355.0,0.0,19968.75,-41.445006970514704
28,355.0,10.0,0.0,-20.347968705379678
28,355.0,10.0,187.5,-12.865673385517873
28,355.0,10.0,609.375,-10.751994511345757
28,355.0,10.0,750.0,-15.405629406961603
28,355.0,10.0,984.375,-9.74326561438519
28,355.0,10.0,1125.0,-10.509335443116603
28,355.0,10.0,1359.375,-8.830982429023097
28,355.0,10.0,1875.0,-9.561837939860553
28,355.0,10.0,2203.125,-8.174600312466424
28,355.0,10.0,2578.125,-4.698926792495358
28,355.0,10.0,2718.75,-6.867713787871385
28,355.0,10.0,2906.25,-2.6768700805575056
28,355.0,10.0,3140.625,-3.275259624822013
28,355.0,10.0,3468.75,-0.973115079746338
28,355.0,10.0,3609.375,-2.7539367827047627
28,355.0,10.0,4312.5,-0.8036175256368151
28,355.0,10.0,5671.875,-7.428246113933503
28,355.0,10.0,5765.625,-9.146006085743396
28,355.0,10.0,6000.0,-6.548895996023279
28,355.0,10.0,6281.25,-10.907011201698074
28,355.0,10.0,6515.625,-8.494074307913115
28,355.0,10.0,6656.25,-12.65651664510744
28,355.0,10.0,6750.0,-20.83226429601865
28,355.0,10.0,6796.875,-19.926146482632443
28,355.0,10.0,6843.75,-16.33432281205087
28,355.0,10.0,6937.5,-13.897034581852216
28,355.0,10.0,7031.25,-15.822421140489833
28,355.0,10.0,7125.0,-23.37952290470269
28,355.0,10.0,7265.625,-12.658652402584998
28,355.0,10.0,7359.375,-10.9431727264612
28,355.0,10.0,7500.0,-13.80824549046014
28,355.0,10.0,7640.625,-23.317707839214627
28,355.0,10.0,7734.375,-20.22554048943185
28,355.0,10.0,7828.125,-19.81102782028778
28,355.0,10.0,7968.75,-24.994093319793933
28,355.0,10.0,8156.25,-18.972467570703927
28,355.0,10.0,8390.625,-19.60008970600892
28,355.0,10.0,9140.625,-19.450385248382556
28,355.0,10.0,9562.5,-17.20732246631483
28,355.0,10.0,10171.875,-6.509829587502178
28,355.0,10.0,10406.25,-3.756731214670497
28,355.0,10.0,11015.625,-0.5935305603506656
28,355.0,10.0,11953.125,-4.024982926990706
28,355.0,10.0,12515.625,-12.47470364058236
28,355.0,10.0,13687.5,-17.917914577283174
28,355.0,10.0,14015.625,-15.172958519776982
28,355.0,10.0,14156.25,-10.890177802120043
28,355.0,10.0,14578.125,-7.979563254092776
28,355.0,10.0,15140.625,-9.303081718442893
28,355.0,10.0,15656.25,-14.995883202315966
28,355.0,10.0,16734.375,-14.343317928346229
28,355.0,10.0,16968.75,-17.628003504835924
28,355.0,10.0,17296.875,-16.550626812722204
28,355.0,10.0,17437.5,-19.725719852084268
28,355.0,10.0,17671.875,-17.377414857681085
28,355.0,10.0,17953.125,-22.83034442559097
28,355.0,10.0,18140.625,-21.202519126153774
28,355.0,10.0,18281.25,-24.338530685372376
28,355.0,10.0,18421.875,-34.30799145289021
28,355.0,10.0,18562.5,-30.882736069799456
28,355.0,10.0,18656.25,-32.28426788444348
28,355.0,10.0,18750.0,-38.72995380917798
28,355.0,10.0,18796.875,-39.24561809404988
28,355.0,10.0,18843.75,-36.00260916844063
28,355.0,10.0,18937.5,-32.07537316865507
28,355.0,10.0,19500.0,-36.24012507065241
28,355.0,10.0,19828.125,-38.421625096175255
28,355.0,10.0,19968.75,-43.27517855732417
29,355.0,20.0,0.0,-20.900173831509917
29,355.0,20.0,140.625,-15.02146252075619
29,355.0,20.0,421.875,-11.57006291325167
29,355.0,20.0,703.125,-14.662025300779623
29,355.0,20.0,796.875,-11.614204120008113
29,355.0,20.0,1406.25,-9.451351086494666
29,355.0,20.0,2015.625,-10.657784570482256
29,355.0,20.0,2203.125,-6.386469807736064
29,355.0,20.0,2437.5,-7.376950101476467
29,355.0,20.0,2671.875,-3.535158113526766
29,355.0,20.0,2859.375,-6.9044968572588585
29,355.0,20.0,3046.875,-2.737514900831888
29,355.0,20.0,3234.375,-4.271605420173153
29,355.0,20.0,3375.0,-1.9229140999103362
29,355.0,20.0,3609.375,-2.214769300670689
29,355.0,20.0,3796.875,0.2541400221865125
29,355.0,20.0,5718.75,-5.524148575713962
29,355.0,20.0,6984.375,-11.502313376963745
29,355.0,20.0,7171.875,-21.268764749553995
29,355.0,20.0,7312.5,-18.313353805752982
29,355.0,20.0,7453.125,-22.78838895502436
29,355.0,20.0,7593.75,-15.293174059347441
29,355.0,20.0,7687.5,-14.835214588829901
29,355.0,20.0,7875.0,-22.414839390468433
29,355.0,20.0,7968.75,-19.710645427349
29,355.0,20.0,8109.375,-18.69038682105415
29,355.0,20.0,8296.875,-26.431372224164505
29,355.0,20.0,8437.5,-24.138773871671255
29,355.0,20.0,8718.75,-26.693080446224553
29,355.0,20.0,8812.5,-24.119691459283118
29,355.0,20.0,9187.5,-22.161741339378413
29,355.0,20.0,9281.25,-19.61687546460207
29,355.0,20.0,10500.0,-5.209208742792593
29,355.0,20.0,10968.75,-2.7315078933471937
29,355.0,20.0,11953.125,-5.129505074595741
29,355.0,20.0,12609.375,-15.13231770461397
29,355.0,20.0,12937.5,-14.190600188824027
29,355.0,20.0,13828.125,-18.50094451482912
29,355.0,20.0,14625.0,-10.227618809658933
29,355.0,20.0,15562.5,-13.76022195751952
29,355.0,20.0,16453.125,-12.594435922895856
29,355.0,20.0,17437.5,-16.062626263951813
29,355.0,20.0,17484.375,-17.263977055786217
29,355.0,20.0,17812.5,-18.0341967319346
29,355.0,20.0,17953.125,-23.35907231886903
